images,labels
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30688.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30689.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30689.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30690.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30690.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30691.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30691.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30692.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30692.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30693.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30693.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30694.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30694.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30695.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30695.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30696.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30696.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30697.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30697.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30698.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30698.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30699.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30699.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30700.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30700.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30701.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30701.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30702.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30702.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30703.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30703.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30704.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30704.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30705.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30705.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30706.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30706.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30707.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30707.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30708.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30708.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30709.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30709.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30710.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30710.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30711.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30711.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30712.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30712.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30713.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30713.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30714.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30714.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30715.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30715.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30716.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30716.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30717.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30717.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30718.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30718.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30719.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30719.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30720.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30720.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30721.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30721.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30722.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30722.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30723.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30723.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30724.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30724.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30725.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30725.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30726.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30726.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30727.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30727.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30728.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30728.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30729.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30729.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30730.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30730.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30731.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30731.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30732.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30732.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30733.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30733.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30734.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30734.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30735.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30735.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30736.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30736.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30737.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30737.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30738.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30738.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30739.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30739.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30740.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30740.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30741.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30741.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30742.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30742.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30743.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30743.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30744.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30744.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30745.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30745.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30746.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30746.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30747.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30747.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30748.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30748.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30749.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30749.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30750.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30750.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30751.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30751.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30752.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30752.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30753.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30753.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30754.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30754.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30755.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30755.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30756.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30756.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30757.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30757.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30758.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30758.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30759.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30759.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30760.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30760.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30761.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30761.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30762.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30762.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30763.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30763.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30764.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30764.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30765.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30765.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30766.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30766.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30767.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30767.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30768.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30768.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30769.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30769.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30770.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30770.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30771.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30771.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30772.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30772.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30773.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30773.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30774.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30774.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30775.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30775.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30776.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30776.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30777.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30777.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30778.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30778.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30779.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30779.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30780.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30780.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30781.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30781.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30782.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30782.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30783.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30783.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30784.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30784.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30785.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30785.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30786.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30786.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30787.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30787.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30788.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30788.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30789.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30789.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30790.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30790.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30791.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30791.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30792.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30792.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30793.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30793.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30794.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30794.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30795.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30795.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30796.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_ani_30796.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00001.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00001.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00002.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00002.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00003.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00003.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00004.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00004.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00005.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00005.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00006.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00006.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00007.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00007.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00008.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00008.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00009.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00009.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00010.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00010.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00011.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00011.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00012.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00012.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00013.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00013.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00014.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00014.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00015.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00015.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00016.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00016.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00017.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00017.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00018.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00018.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00019.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00019.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00020.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00020.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00021.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00021.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00022.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00022.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00023.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00023.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00024.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00024.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00025.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00025.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00026.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00026.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00027.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00027.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00028.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00028.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00029.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00029.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00030.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00030.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00031.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00031.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00032.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00032.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00033.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00033.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00034.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00034.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00035.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00035.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00036.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00036.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00037.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_arc_00037.resaved.jpg,0
